# Constructed from biom file
#ASV ID	GZ_Bl_1	GZ_Bl_2	GZ_Bl_3	SX_Bl_1	SX_Bl_2	SX_Bl_3	GZ_Rs_1	GZ_Rs_2	GZ_Rs_3	SX_Rs_1	SX_Rs_2	SX_Rs_3
ASV_3266	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3405	4.0	0.0	5.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0	11.0	0.0
ASV_3470	8.0	0.0	16.0	0.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0
ASV_3783	5.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	3.0	11.0	9.0	0.0
ASV_4237	14.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
ASV_4442	0.0	0.0	0.0	0.0	24.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4592	0.0	0.0	12.0	19.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ASV_4937	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
ASV_5700	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	6.0	4.0	0.0	16.0
ASV_6259	0.0	0.0	0.0	0.0	0.0	2.0	16.0	8.0	10.0	0.0	0.0	0.0
ASV_6262	0.0	0.0	0.0	8.0	0.0	0.0	15.0	0.0	13.0	0.0	0.0	0.0
ASV_6615	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6659	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	13.0	0.0
ASV_6660	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	27.0	0.0	0.0
ASV_6661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	26.0	0.0	0.0
ASV_6686	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6689	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0
ASV_61	0.0	0.0	4.0	0.0	0.0	0.0	7.0	4.0	6.0	9.0	5.0	0.0
ASV_258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
ASV_983	0.0	0.0	0.0	15.0	9.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1648	0.0	0.0	18.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
ASV_1741	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
ASV_2094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
ASV_3034	0.0	0.0	0.0	0.0	4.0	3.0	4.0	7.0	0.0	6.0	11.0	0.0
ASV_3376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ASV_3461	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4029	3.0	0.0	9.0	8.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0
ASV_5298	11.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0	13.0	0.0
ASV_5355	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
ASV_6298	0.0	0.0	0.0	12.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
ASV_6740	0.0	10.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6741	0.0	16.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6744	0.0	0.0	15.0	0.0	13.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6786	0.0	0.0	0.0	20.0	0.0	0.0	5.0	0.0	3.0	7.0	0.0	0.0
ASV_6787	0.0	0.0	0.0	0.0	0.0	0.0	26.0	9.0	0.0	0.0	0.0	0.0
ASV_6788	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	23.0	0.0	0.0	0.0
ASV_6812	0.0	0.0	0.0	24.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6813	0.0	0.0	0.0	15.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	19.0
ASV_6846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
ASV_6847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0
ASV_351	0.0	0.0	26.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_883	23.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2429	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2879	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
ASV_3024	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
ASV_3247	3.0	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	12.0	0.0
ASV_3252	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	14.0	13.0	0.0	0.0
ASV_3325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	8.0	10.0	0.0	0.0
ASV_3371	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0
ASV_3784	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3816	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	27.0	0.0	0.0
ASV_4619	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	12.0	0.0	14.0	0.0
ASV_4735	0.0	0.0	0.0	12.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4763	0.0	0.0	0.0	5.0	4.0	13.0	0.0	9.0	0.0	3.0	0.0	0.0
ASV_5440	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
ASV_5683	10.0	0.0	6.0	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6006	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6142	7.0	0.0	0.0	0.0	3.0	0.0	4.0	8.0	8.0	0.0	4.0	0.0
ASV_6616	0.0	0.0	6.0	0.0	5.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6868	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6871	0.0	7.0	0.0	18.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6873	0.0	0.0	10.0	0.0	8.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6934	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	6.0	11.0	0.0	0.0
ASV_6936	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	13.0	5.0	8.0
ASV_6937	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	22.0
ASV_6938	0.0	0.0	0.0	0.0	27.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
ASV_6939	0.0	0.0	0.0	12.0	8.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
ASV_6940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
ASV_6941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	16.0	0.0
ASV_6942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	8.0	0.0
ASV_6973	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6974	0.0	0.0	0.0	12.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6975	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6977	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6979	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
ASV_934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	14.0	0.0	0.0
ASV_998	10.0	0.0	9.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2573	19.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2628	0.0	0.0	0.0	0.0	6.0	18.0	0.0	0.0	0.0	0.0	9.0	0.0
ASV_2747	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	18.0	0.0	0.0	0.0
ASV_2953	0.0	0.0	17.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4588	3.0	0.0	0.0	6.0	7.0	5.0	8.0	0.0	4.0	0.0	0.0	0.0
ASV_5334	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_5438	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7023	7.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	11.0	0.0	0.0	0.0
ASV_7024	5.0	13.0	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
ASV_7025	5.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7026	0.0	4.0	0.0	0.0	6.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0
ASV_7116	0.0	0.0	0.0	15.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7117	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7118	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7120	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
ASV_7149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
ASV_501	0.0	0.0	0.0	0.0	13.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
ASV_931	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	15.0	0.0	9.0
ASV_1058	0.0	4.0	17.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1870	22.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1904	0.0	0.0	6.0	0.0	7.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2141	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
ASV_2749	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	15.0	0.0	0.0
ASV_2758	0.0	0.0	8.0	5.0	0.0	6.0	8.0	3.0	0.0	2.0	0.0	0.0
ASV_2823	0.0	0.0	9.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
ASV_2955	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3925	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
ASV_4134	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4520	15.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
ASV_4651	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
ASV_4938	14.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_5010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	21.0	6.0	0.0	0.0
ASV_5789	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	23.0	0.0	0.0
ASV_6431	0.0	0.0	0.0	11.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
ASV_6639	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	8.0	13.0	0.0	0.0
ASV_7169	0.0	0.0	14.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7222	0.0	0.0	0.0	0.0	0.0	0.0	17.0	15.0	0.0	0.0	0.0	0.0
ASV_7223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
ASV_7224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	18.0	0.0	0.0
ASV_7225	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	18.0	0.0	0.0	0.0
ASV_7226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
ASV_7227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
ASV_7265	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7267	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7268	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
ASV_191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0
ASV_409	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ASV_650	0.0	0.0	14.0	10.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1216	17.0	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1706	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1863	0.0	0.0	9.0	12.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	23.0	0.0
ASV_4032	0.0	0.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4165	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
ASV_4182	0.0	0.0	0.0	0.0	11.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4649	5.0	0.0	2.0	3.0	4.0	8.0	0.0	2.0	0.0	0.0	7.0	0.0
ASV_4653	0.0	0.0	0.0	15.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
ASV_4691	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4822	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_4997	9.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	5.0	5.0	0.0	0.0
ASV_5062	13.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0
ASV_5138	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	5.0	0.0
ASV_5142	0.0	0.0	5.0	0.0	0.0	6.0	7.0	13.0	0.0	0.0	0.0	0.0
ASV_5189	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
ASV_5215	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_5661	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6487	0.0	3.0	0.0	0.0	9.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7309	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
ASV_7356	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	12.0	6.0	0.0
ASV_7359	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	9.0	15.0	0.0	0.0
ASV_7360	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	18.0	0.0	9.0
ASV_7362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	25.0
ASV_7363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	13.0	0.0
ASV_7392	0.0	0.0	0.0	8.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7393	0.0	0.0	0.0	5.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7394	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7395	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7396	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	14.0
ASV_7397	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0
ASV_103	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0
ASV_300	24.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_412	16.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_428	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	9.0	0.0	0.0	0.0
ASV_1362	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2978	0.0	0.0	0.0	0.0	18.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_3471	11.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0	0.0	5.0	0.0
ASV_3581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0
ASV_3916	3.0	0.0	0.0	4.0	8.0	0.0	0.0	4.0	11.0	0.0	0.0	0.0
ASV_4105	9.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0
ASV_4147	3.0	0.0	8.0	4.0	3.0	0.0	4.0	4.0	0.0	0.0	4.0	0.0
ASV_4244	0.0	0.0	0.0	4.0	0.0	8.0	10.0	0.0	8.0	0.0	0.0	0.0
ASV_4596	0.0	0.0	0.0	0.0	8.0	4.0	9.0	9.0	0.0	0.0	0.0	0.0
ASV_4609	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	13.0	0.0	0.0	0.0
ASV_6567	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_6626	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	9.0	8.0	0.0	0.0
ASV_6935	0.0	0.0	0.0	9.0	0.0	0.0	13.0	0.0	8.0	0.0	0.0	0.0
ASV_7215	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	11.0	4.0	0.0	8.0
ASV_7269	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7445	0.0	14.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	16.0
ASV_7517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	17.0	0.0	0.0
ASV_7518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
ASV_7561	0.0	0.0	0.0	22.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7562	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7564	0.0	0.0	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7565	0.0	0.0	0.0	0.0	21.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7566	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7567	0.0	0.0	0.0	0.0	7.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7568	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7569	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	3.0	5.0
ASV_7608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
ASV_7609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0
ASV_7610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0
ASV_7611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0
ASV_167	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0
ASV_304	15.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_643	0.0	0.0	11.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_944	22.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
ASV_1273	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_1576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
ASV_2739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	0.0
ASV_3786	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	4.0	8.0	8.0	0.0
ASV_4037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	15.0	0.0
ASV_4436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
ASV_4462	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
ASV_5327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	24.0	0.0	0.0
ASV_5437	7.0	0.0	0.0	5.0	0.0	0.0	3.0	4.0	0.0	0.0	10.0	0.0
ASV_5612	0.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0	0.0	0.0	12.0	0.0
ASV_5947	7.0	0.0	0.0	0.0	3.0	7.0	0.0	2.0	5.0	0.0	5.0	0.0
ASV_6063	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	13.0	0.0	6.0
ASV_6240	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
ASV_6355	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	5.0	3.0	0.0
ASV_6396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	9.0	0.0	0.0
ASV_6916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	20.0	0.0	0.0
ASV_7631	14.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7632	9.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7634	0.0	0.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	12.0	0.0	0.0
ASV_7687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	16.0	9.0	0.0
ASV_7688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
ASV_7689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	11.0	7.0	0.0
ASV_7732	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
ASV_7733	0.0	0.0	0.0	16.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7734	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7735	0.0	0.0	0.0	0.0	21.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7736	0.0	0.0	0.0	0.0	7.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7737	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7738	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7741	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7742	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_7779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	8.0	0.0
ASV_7780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0
ASV_131	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
ASV_389	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	14.0	0.0	0.0
ASV_715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	17.0	0.0
ASV_1282	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_2390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
ASV_3282	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	13.0
ASV_3476	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
ASV_3722	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	9.0	7.0	0.0	0.0
ASV_4823	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ASV_5098	0.0	0.0	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
